"","fecha","epu","mon","fis","com","reg"
"37",1993-01-01,0.279850746268657,0,0.0932835820895522,0,0.186567164179104
"38",1993-02-01,1.12559241706161,0.4739336492891,0.355450236966825,0,0.296208530805687
"39",1993-03-01,0.967741935483871,0.32258064516129,0.32258064516129,0,0.32258064516129
"40",1993-04-01,0.762527233115468,0.163398692810458,0.272331154684096,0.163398692810458,0.163398692810458
"41",1993-05-01,1.44628099173554,0.619834710743802,0.516528925619835,0.103305785123967,0.206611570247934
"42",1993-06-01,1.39664804469274,0.512104283054004,0.651769087523277,0.0465549348230912,0.186219739292365
"43",1993-07-01,1.54661953159523,0.574458683163942,0.530269553689792,0.132567388422448,0.309323906319046
"44",1993-08-01,1.13154172560113,0.471475719000472,0.377180575200377,0.0942951438000943,0.188590287600189
"45",1993-09-01,1.19904076738609,0.479616306954436,0.575539568345324,0.0479616306954436,0.0959232613908873
"46",1993-10-01,2.17008797653959,0.879765395894428,0.821114369501466,0,0.469208211143695
"47",1993-11-01,3.65951155624656,1.07286481622093,1.37417491251964,0.315973854318577,0.896497973187419
"48",1993-12-01,4.01577909270217,1.00986193293886,1.99211045364892,0.406311637080868,0.607495069033531
"49",1994-01-01,5.98103847722847,1.66649348450212,1.3718913801464,0.491452498056511,2.45120111452344
"50",1994-02-01,3.5808444496911,0.69678904497698,1.28743162948097,0.101522842639594,1.49510093259355
"51",1994-03-01,8.23924714043432,2.55033728210556,1.43099424898943,0.336134453781513,3.92178115555782
"52",1994-04-01,9.48287270321169,2.5713849442663,3.50893266147503,0.364432228839008,3.03812286863134
"53",1994-05-01,5.22563062492078,2.09310432247433,1.78254531626315,0.451578146786665,0.898402839396628
"54",1994-06-01,4.87498864168536,1.62676028913526,1.55741216153471,0.562723359385063,1.12809283163033
"55",1994-07-01,5.17199490440211,1.90308941407091,1.50336765810349,0.135934958147922,1.62960287407979
"56",1994-08-01,6.11061114488543,2.32404513099381,1.77498647697735,0.154736887454943,1.85684264945932
"57",1994-09-01,4.69202318117176,1.67507012248248,1.84342029083264,0.419470160705553,0.754062607151088
"58",1994-10-01,4.94714145688225,1.92894100413707,1.45564946452549,0.236645769805788,1.32590521841389
"59",1994-11-01,4.56692913385827,1.18110236220472,1.96850393700787,0.15748031496063,1.25984251968504
"60",1994-12-01,8.09632826833176,2.92740164415316,2.44586071317402,0.848111633724791,1.87495427727979
"61",1995-01-01,16.2525103343726,5.72942307241484,4.19626321588485,0.791585593611053,5.53523845246189
"62",1995-02-01,12.1852524793701,5.27916572034219,2.13452948747066,0.952948747066394,3.81860852449088
"63",1995-03-01,7.60033467382797,2.89735769614855,2.30628053223935,0,2.39669644544007
"64",1995-04-01,3.76418645118803,1.26518388909452,1.10739642268294,0.221479284536588,1.17012685487399
"65",1995-05-01,5.17326168571805,1.43994914298737,1.96171330558587,0.331650094157441,1.43994914298737
"66",1995-06-01,1.33856102920515,0,0.513470514865376,0,0.825090514339776
"67",1995-07-01,2.86347876814751,1.15527567399573,0.552927420156058,0.32301864490112,0.832257029094605
"68",1995-08-01,2.48300915160527,0.365432148049088,1.27901251817181,0.279521495128126,0.559042990256252
"69",1995-09-01,3.97953100158983,1.32651033386328,0.379002952532364,0.463462411991824,1.81055530320236
"70",1995-10-01,7.4675716937406,2.3778927367184,2.3045789537272,0.1669467417927,2.6181532615023
"71",1995-11-01,9.39983456949224,4.1421605589906,2.91536995654022,0.270766784113187,2.07153726984823
"72",1995-12-01,3.350973333208,0.807805464953425,0.95744780847284,0.299190690591896,1.28652936918984
"73",1996-01-01,3.87519900166542,1.09812215834798,0.742671921381152,0.430577666851713,1.60382725508458
"74",1996-02-01,2.85659593430112,0.916006100431172,0.916006100431172,0.313494379695355,0.711089353743418
"75",1996-03-01,3.92606723035677,1.35594968034646,0.597846635045026,0.169493710043308,1.80277720492198
"76",1996-04-01,1.33133956082429,0.27485495217907,0.473071007679566,0.0991080277502478,0.484305573215402
"77",1996-05-01,2.4351354402059,0.523416575157223,0.345954285893692,0.172977142946846,1.39278743620814
"78",1996-06-01,1.58191533820617,0.440002432058222,0.350955237044865,0.0890471950133571,0.701910474089729
"79",1996-07-01,3.18565905481858,1.01179869821276,0.796414763704646,0.435773121897402,0.94167247100378
"80",1996-08-01,2.07409881432354,0.250767673531707,1.08275196902723,0,0.74057917176461
"81",1996-09-01,2.3895228946898,0.68272082705423,0.763955595535139,0,0.942846472100435
"82",1996-10-01,4.01989456814429,1.337371769319,0.773858431701146,0.428469448353847,1.48019491877029
"83",1996-11-01,2.42175952702268,0.811216074373969,0.435276224749909,0.221601011074695,0.953666216824112
"84",1996-12-01,4.93604755899838,2.18549210352489,0.327868852459016,0.0732600732600733,2.3494265297544
"85",1997-01-01,3.04638951909595,1.15536465439983,0.735660210296282,0.157977883096367,0.997386771303466
"86",1997-02-01,2.38050876781208,0.852281663694459,0.540502282994534,0.228722902294609,0.759001918828474
"87",1997-03-01,2.95582941599966,1.06585355524499,0.529708211578368,0.529708211578368,0.830559437597933
"88",1997-04-01,3.03202414921063,0.771065823828363,1.20660907839228,0.141641711580813,0.912707535409176
"89",1997-05-01,2.74020633260435,1.23617883970171,0.384581425990573,0.130486015838303,0.988960051073772
"90",1997-06-01,2.43776884563853,0.950567660954799,0.532755094845215,0.0613496932515337,0.893096396586983
"91",1997-07-01,1.28904578519469,0.365497076023392,0.360148338325488,0,0.563400370845814
"92",1997-08-01,2.13415131756123,0.709785615773195,0.566869598570228,0.216771260925272,0.640724842292532
"93",1997-09-01,1.63327683458835,0.475932460844517,0.340705956449656,0.136106402882362,0.680532014411811
"94",1997-10-01,1.8042634398109,0.659900678767376,0.367503017948662,0.419332220125923,0.357527522968939
"95",1997-11-01,4.08228348934012,1.52280610094901,0.968551396433931,0.62237459552325,0.968551396433931
"96",1997-12-01,3.65053582167063,0.851608731658505,0.540616832768268,1.56219747503047,0.696112782213387
"97",1998-01-01,3.052814506285,1.2231641181897,0.608524585581304,0.382620971123473,0.838504831390527
"98",1998-02-01,3.63255560244126,2.19436525334861,0.302469961702386,0.227338481612228,0.908381905778034
"99",1998-03-01,3.88199120253186,1.549728372335,0.907843353042597,0.516576124111666,0.907843353042597
"100",1998-04-01,2.82203650867525,1.06922438738137,1.15533611678819,0.134181410208849,0.46329459429684
"101",1998-05-01,4.07656453996356,1.53396292736116,1.27271308876487,0.199468085106383,1.07042043873115
"102",1998-06-01,5.2603188014576,2.34286757947901,1.54519414333748,0.170127204963911,1.2021298736772
"103",1998-07-01,5.47224706285213,3.44217224533838,0.570554368953565,0.0619578686493185,1.39756257991087
"104",1998-08-01,6.76825045587723,2.84565738521114,1.76872169975618,0.563402790583318,1.59046858032659
"105",1998-09-01,10.3996477680688,3.82036171509856,2.76908487434803,0.944252523199892,2.86594865542234
"106",1998-10-01,5.49494773327079,2.6764835301417,0.972715454293049,0.481070412991858,1.36467833584418
"107",1998-11-01,6.38191507425845,1.94116653767433,2.76476667265352,0.423309126626966,1.25267273730363
"108",1998-12-01,6.2931998640341,1.94561261623902,2.13201789882502,0.326699432163849,1.88886991680621
"109",1999-01-01,10.3159672660899,3.95520509502521,2.24185491233733,1.08335935155232,3.03554790717505
"110",1999-02-01,5.99073467382883,2.04232053234175,0.928889238456203,0.571568683112237,2.44795621991863
"111",1999-03-01,4.87387491234643,1.67622450841955,1.39923921500821,0.296485211761429,1.50192597715724
"112",1999-04-01,5.74226339571943,2.83256689341142,1.37575502387287,0.299516562195331,1.23442491623981
"113",1999-05-01,4.24811815486291,1.77686361699335,1.02082861078863,0.774676105830398,0.675749821250532
"114",1999-06-01,5.96990781024637,2.95262396159411,0.616028979027953,0.505252957371495,1.89600191225281
"115",1999-07-01,4.57418303838339,2.08363015091442,0.527283364113796,0.880773020132321,1.08249650322285
"116",1999-08-01,5.46107334219374,2.65642608067939,1.48002798760035,0.459291996905802,0.865327277008195
"117",1999-09-01,7.30151013138394,2.67463323368284,1.91542741728188,0.635407785199264,2.07604169521995
"118",1999-10-01,3.72724514528244,1.56712781511965,0.728404181463916,0.123579234766606,1.30813391393227
"119",1999-11-01,3.76978313962851,1.40561418460877,0.829249414252379,0.617208598571964,0.917710942195393
"120",1999-12-01,2.88548664712934,0.399626744563453,1.41154850900353,0.44850753060137,0.625803862960993
"121",2000-01-01,6.36032089179257,3.23631990417153,1.51274070245317,0.0628535512256442,1.54840673394223
"122",2000-02-01,3.70079666256799,1.40860132092846,1.3851676373181,0,0.907027704321425
"123",2000-03-01,2.41445066918494,1.34580057689912,0.724452006390906,0.135629312823462,0.208568773071456
"124",2000-04-01,2.9498751743227,1.3207165664192,0.693485930748316,0.375963986116311,0.559708691038873
"125",2000-05-01,3.25809073657067,1.14216250798696,1.02525902646699,0.243549659571692,0.847119542545027
"126",2000-06-01,7.17327594413393,2.5323324221778,1.85671739219126,0.339507432037317,2.44471869772755
"127",2000-07-01,3.94665763086816,1.42537774116721,0.702270439112544,0.198816777764146,1.62019267282425
"128",2000-08-01,1.81952479682498,0.755062633174496,0.310388381547334,0.201944868726647,0.552128913376504
"129",2000-09-01,1.85989438118455,0.506641000724787,0.537320693707404,0.263272146553645,0.552660540198713
"130",2000-10-01,3.65792656713373,1.37125567432473,1.1433354464045,0,1.1433354464045
"131",2000-11-01,6.38625124712625,1.64818375857736,1.34790048801225,1.3992442392142,1.99092276132245
"132",2000-12-01,3.28271932831713,0.725595589400769,1.19339083969844,0.658526508247181,0.705206390970738
"133",2001-01-01,5.49585473087386,1.10585114835009,2.80947501516987,0.917060564319383,0.663468003034514
"134",2001-02-01,2.14597631890342,0.364046084430025,0.943174956214,0.561969228733382,0.276786049526011
"135",2001-03-01,2.74608323526292,0.580438772040625,0.880249274702403,0.528899647473487,0.756495541046408
"136",2001-04-01,5.46751829257936,1.70320688673125,1.82516126145716,0.726322352582884,1.21282779180806
"137",2001-05-01,6.16607880357323,1.45307947848202,3.21755411018506,0.420234993680674,1.07521022122548
"138",2001-06-01,4.80560335790585,1.26470707028078,2.38010331502354,0.630560419257221,0.53023255334431
"139",2001-07-01,5.20602302863185,1.2455295280914,2.49654079896985,0.491216093226894,0.972736608343707
"140",2001-08-01,4.15963250588344,1.72008137507808,1.46810834723028,0.407320764582524,0.56412201899256
"141",2001-09-01,14.2849506716011,3.8440668963148,5.62976314207357,2.34060082110402,2.4705198121087
"142",2001-10-01,14.4329678253847,4.39132613061572,4.93761911547735,1.63544353887156,3.46857904042007
"143",2001-11-01,6.69774957664566,1.91005301956927,2.5140697188691,0.435352879115626,1.83827395909167
"144",2001-12-01,6.79663741333446,1.7255702888302,3.01530219548412,0.224804109724265,1.83096081929587
"145",2002-01-01,7.03961615661706,2.13933977471644,2.3873293034666,0.962707888236518,1.5502391901975
"146",2002-02-01,3.9785034322282,0.490742242062813,1.73600804181062,0.574850537854043,1.17690261050072
"147",2002-03-01,2.11904395617594,0.182863262309006,1.35045999581343,0.173448863367489,0.412271834686008
"148",2002-04-01,2.4201519714022,0.651095368699862,0.549695103050603,0.182306414516572,1.03705508513516
"149",2002-05-01,3.08284347470228,0.551148124093307,1.2313756262434,0.479898795213433,0.820420929152139
"150",2002-06-01,4.20534952871346,1.06569783157864,0.632227652402348,1.14779091769847,1.359633127034
"151",2002-07-01,6.0333317176742,1.77877456910823,1.66141622525027,1.1834137615057,1.40972716180999
"152",2002-08-01,7.30043589685946,2.6344565589542,2.44106082182317,0.638891923712438,1.58602659236965
"153",2002-09-01,7.9776730509047,3.39795697511991,2.62820065164577,0.930134946888346,1.02138047725067
"154",2002-10-01,6.07667464118919,2.59695068976472,1.67130058239013,0.401733674896307,1.40668969413802
"155",2002-11-01,5.75231418694753,1.08216450667221,2.57487730815826,1.16713645139534,0.928135920721715
"156",2002-12-01,5.05337628216881,1.39054923496815,1.79461300524713,1.01907585783621,0.849138184117323
"157",2003-01-01,13.5767030701233,4.85477000076412,4.39941393813199,1.74610256078268,2.57641657044452
"158",2003-02-01,10.4671394543119,3.30652141736017,4.68323721214848,0.796534209923992,1.68084661487929
"159",2003-03-01,10.7194101521154,3.97213867725169,3.90346083483779,1.57348670774918,1.27032393227677
"160",2003-04-01,8.14148196891295,1.46972027995269,3.36308501682533,1.75927489626529,1.54940177586964
"161",2003-05-01,5.07530479998512,1.27782485552534,2.40180716778837,0.56432143157184,0.831351345099563
"162",2003-06-01,2.38452195692259,0.799471926673845,0.697834642927906,0.310672751568118,0.576542635752724
"163",2003-07-01,3.38787710287191,0.591524305421733,1.95148578667652,0.481747566017011,0.363119444756646
"164",2003-08-01,3.54429019095994,0.537020723794954,2.04508215743509,0.34266614393651,0.619521165793388
"165",2003-09-01,3.41233876033871,0.729428207582955,1.78441150910489,0.20119583782406,0.697303205826805
"166",2003-10-01,2.12357650398239,0.735093972957763,0.717850814059625,0.144602323731884,0.526029393233122
"167",2003-11-01,3.01073207592495,0.483321029237434,1.19848879150352,0.173872919712344,1.15504933547166
